0.44 0.76 99 -0.225066 0.00127486
0.44 0.78 99 -0.235626 0.00159569
0.44 0.80 99 -0.244535 0.00155775
0.44 0.82 99 -0.253172 0.00176888
0.44 0.84 99 -0.258133 0.00208287
0.44 0.86 99 -0.262773 0.00209747
0.44 0.88 99 -0.262787 0.00205363
0.44 0.90 99 -0.261171 0.00237516
0.46 0.20 99 5.41326 0.0261154
0.46 0.22 99 4.08393 0.0223146
0.46 0.24 99 3.02284 0.0172977
0.46 0.26 99 2.24141 0.0127993
0.46 0.28 99 1.6117 0.0108245
0.46 0.30 99 1.15792 0.00785003
0.46 0.32 99 0.817932 0.00664232
0.46 0.34 99 0.577449 0.00493175
0.46 0.36 99 0.410722 0.00412816
0.46 0.38 99 0.296299 0.0034585
0.46 0.40 99 0.208203 0.00296237
0.46 0.42 99 0.146607 0.00235185
0.46 0.44 99 0.102253 0.00212984
0.46 0.46 99 0.06012 0.00187099
0.46 0.48 99 0.0281916 0.00201894
0.46 0.50 99 -0.000339284 0.00170125
0.46 0.52 99 -0.0274326 0.00165369
0.46 0.54 99 -0.0509556 0.00179702
0.46 0.56 99 -0.074279 0.00162517
0.46 0.58 99 -0.0948902 0.00163469
0.46 0.60 99 -0.113627 0.00174661
0.46 0.62 99 -0.134542 0.00171112
0.46 0.64 99 -0.152125 0.00162262
0.46 0.66 99 -0.169034 0.0017014
0.46 0.68 99 -0.186362 0.00140443
0.46 0.70 99 -0.201493 0.00153889
0.46 0.72 99 -0.215365 0.00139684
0.46 0.74 99 -0.227126 0.00135095
0.46 0.76 99 -0.237188 0.00145737
0.46 0.78 99 -0.248063 0.00158674
0.46 0.80 99 -0.255668 0.00151624
0.46 0.82 99 -0.259488 0.00164704
0.46 0.84 99 -0.264292 0.00205089
0.46 0.86 99 -0.267558 0.00203928
0.46 0.88 99 -0.265994 0.00236486
0.46 0.90 99 -0.262204 0.00251066
0.48 0.20 99 5.49591 0.0249546
0.48 0.22 99 4.22745 0.0208905
0.48 0.24 99 3.16122 0.016674
0.48 0.26 99 2.3623 0.0143674
0.48 0.28 99 1.72506 0.0131204
0.48 0.30 99 1.24325 0.00908349
0.48 0.32 99 0.869803 0.00663159
0.48 0.34 99 0.607015 0.00528914
0.48 0.36 99 0.418067 0.00419842
0.48 0.38 99 0.281959 0.00349665
0.48 0.40 99 0.189864 0.00296108
0.48 0.42 99 0.118095 0.00252215
0.48 0.44 99 0.06226 0.00236613
0.48 0.46 99 0.020124 0.00209507
0.48 0.48 99 -0.0136592 0.00200039
0.48 0.50 99 -0.0426232 0.00171161
0.48 0.52 99 -0.0640676 0.00173124
0.48 0.54 99 -0.0866796 0.00155663
0.48 0.56 99 -0.106825 0.00152496
0.48 0.58 99 -0.125049 0.00159603
0.48 0.60 99 -0.145108 0.0016469
0.48 0.62 99 -0.161718 0.00151787
0.48 0.64 99 -0.175739 0.00156436
0.48 0.66 99 -0.1926 0.00145661
0.48 0.68 99 -0.206696 0.00134351
0.48 0.70 99 -0.219164 0.00135297
0.48 0.72 99 -0.232002 0.00144425
0.48 0.74 99 -0.240849 0.00141909
0.48 0.76 99 -0.250898 0.00155796
0.48 0.78 99 -0.258034 0.00154306
0.48 0.80 99 -0.262925 0.0016986
0.48 0.82 99 -0.268448 0.00187022
0.48 0.84 99 -0.268674 0.00209902
0.48 0.86 99 -0.26996 0.00221835
0.48 0.88 99 -0.270226 0.00238046
0.48 0.90 99 -0.26575 0.00258756
0.50 0.20 99 5.56389 0.0230448
0.50 0.22 99 4.2807 0.0191374
0.50 0.24 99 3.26298 0.0159905
0.50 0.26 99 2.45145 0.0143668
0.50 0.28 99 1.80917 0.0118489
0.50 0.30 99 1.31113 0.00920813
0.50 0.32 99 0.92975 0.00754705
0.50 0.34 99 0.645113 0.00572238
0.50 0.36 99 0.428052 0.00447259
0.50 0.38 99 0.27557 0.00354948
0.50 0.40 99 0.17252 0.00325449
0.50 0.42 99 0.0932756 0.00252205
0.50 0.44 99 0.0315773 0.00215774
0.50 0.46 99 -0.0149413 0.00198794
0.50 0.48 99 -0.0485627 0.00186397
0.50 0.50 99 -0.0775785 0.00171439
0.50 0.52 99 -0.101544 0.00164995
0.50 0.54 99 -0.122494 0.00170907
0.50 0.56 99 -0.140507 0.00171093
0.50 0.58 99 -0.157975 0.00160817
0.50 0.60 99 -0.174029 0.00158544
0.50 0.62 99 -0.189818 0.00159526
0.50 0.64 99 -0.203719 0.00160778
0.50 0.66 99 -0.216193 0.00129341
0.50 0.68 99 -0.22755 0.00133421
0.50 0.70 99 -0.239793 0.00145967
0.50 0.72 99 -0.248361 0.00132812
0.50 0.74 99 -0.256486 0.00136688
0.50 0.76 99 -0.26376 0.00139383
0.50 0.78 99 -0.268192 0.00173631
0.50 0.80 99 -0.274044 0.00183954
0.50 0.82 99 -0.276104 0.00193557
0.50 0.84 99 -0.276976 0.00217489
0.50 0.86 99 -0.275887 0.00230801
0.50 0.88 99 -0.273557 0.00225521
0.50 0.90 99 -0.264037 0.00269116
0.52 0.20 99 5.57881 0.0228331
0.52 0.22 99 4.37358 0.0200944
0.52 0.24 99 3.37314 0.0168975
0.52 0.26 99 2.56126 0.0140175
0.52 0.28 99 1.90261 0.0129679
0.52 0.30 99 1.38994 0.00922975
0.52 0.32 99 0.999531 0.00760146
0.52 0.34 99 0.679591 0.00580171
0.52 0.36 99 0.451615 0.00525172
0.52 0.38 99 0.284337 0.00447648
0.52 0.40 99 0.163085 0.00322765
0.52 0.42 99 0.0729107 0.00264331
0.52 0.44 99 0.0102921 0.00244951
0.52 0.46 99 -0.0429448 0.0022393
0.52 0.48 99 -0.0801261 0.00188294
0.52 0.50 99 -0.109683 0.0016486
0.52 0.52 99 -0.133922 0.00151188
0.52 0.54 99 -0.15487 0.00164776
0.52 0.56 99 -0.172795 0.00155311
0.52 0.58 99 -0.18945 0.00147649
0.52 0.60 99 -0.202492 0.00138162
0.52 0.62 99 -0.214889 0.00136969
0.52 0.64 99 -0.228589 0.00130358
0.52 0.66 99 -0.238266 0.00134223
0.52 0.68 99 -0.247367 0.00123207
0.52 0.70 99 -0.255897 0.00114246
0.52 0.72 99 -0.265463 0.00128923
0.52 0.74 99 -0.271267 0.00135885
0.52 0.76 99 -0.276825 0.00139683
0.52 0.78 99 -0.280112 0.00157364
0.52 0.80 99 -0.282671 0.00189397
0.52 0.82 99 -0.282822 0.00190959
0.52 0.84 99 -0.282056 0.00217554
0.52 0.86 99 -0.279615 0.00225649
0.52 0.88 99 -0.273272 0.00282132
0.52 0.90 99 -0.266496 0.00288292
0.54 0.20 99 5.5643 0.0266252
0.54 0.22 99 4.38809 0.0173683
0.54 0.24 99 3.42791 0.0155424
0.54 0.26 99 2.64859 0.014273
0.54 0.28 99 1.98594 0.0117841
0.54 0.30 99 1.45525 0.00952369
0.54 0.32 99 1.03514 0.00798008
0.54 0.34 99 0.727909 0.00623852
0.54 0.36 99 0.484805 0.00519375
0.54 0.38 99 0.293502 0.00428498
0.54 0.40 99 0.156451 0.0034279
0.54 0.42 99 0.0582953 0.00243901
0.54 0.44 99 -0.0130873 0.00268974
0.54 0.46 99 -0.0681333 0.00189187
0.54 0.48 99 -0.110391 0.00178793
0.54 0.50 99 -0.142527 0.00183507
0.54 0.52 99 -0.169012 0.00162426
0.54 0.54 99 -0.186101 0.0014429
0.54 0.56 99 -0.203929 0.00148098
0.54 0.58 99 -0.218177 0.00141283
0.54 0.60 99 -0.231657 0.00133238
0.54 0.62 99 -0.241394 0.00130351
0.54 0.64 99 -0.251646 0.00122378
0.54 0.66 99 -0.260556 0.00123295
0.54 0.68 99 -0.267976 0.00132824
0.54 0.70 99 -0.276401 0.00121988
0.54 0.72 99 -0.281184 0.00128632
0.54 0.74 99 -0.285508 0.00135254
0.54 0.76 99 -0.290323 0.00151549
0.54 0.78 99 -0.289299 0.00161085
0.54 0.80 99 -0.289278 0.00194154
0.54 0.82 99 -0.288646 0.00187465
0.54 0.84 99 -0.287088 0.00216571
0.54 0.86 99 -0.281329 0.00227839
0.54 0.88 99 -0.273423 0.00270837
0.54 0.90 99 -0.268536 0.00272615
0.56 0.20 99 5.53658 0.026413
0.56 0.22 99 4.39343 0.0202825
0.56 0.24 99 3.46557 0.0168746
0.56 0.26 99 2.69554 0.0132896
0.56 0.28 99 2.06264 0.0108124
0.56 0.30 99 1.54645 0.00855651
0.56 0.32 99 1.10872 0.00784484
0.56 0.34 99 0.762351 0.00664119
0.56 0.36 99 0.503758 0.00526425
0.56 0.38 99 0.307464 0.0040056
0.56 0.40 99 0.156882 0.00379643
0.56 0.42 99 0.045394 0.00296087
0.56 0.44 99 -0.0338469 0.00252037
0.56 0.46 99 -0.0936764 0.00211186
0.56 0.48 99 -0.138727 0.00191711
0.56 0.50 99 -0.173944 0.00157579
0.56 0.52 99 -0.198741 0.00145545
0.56 0.54 99 -0.216586 0.00155617
0.56 0.56 99 -0.234572 0.00137362
0.56 0.58 99 -0.245478 0.00115353
0.56 0.60 99 -0.258384 0.00117922
0.56 0.62 99 -0.267399 0.00103272
0.56 0.64 99 -0.275585 0.00115912
0.56 0.66 99 -0.283242 0.00115829
0.56 0.68 99 -0.288544 0.00109832
0.56 0.70 99 -0.295675 0.00127088
0.56 0.72 99 -0.298302 0.00125758
0.56 0.74 99 -0.30142 0.00133138
0.56 0.76 99 -0.301294 0.00152434
0.56 0.78 99 -0.300849 0.00162837
0.56 0.80 99 -0.298322 0.00180145
0.56 0.82 99 -0.294962 0.00215105
0.56 0.84 99 -0.28983 0.00228656
0.56 0.86 99 -0.283677 0.00232593
0.56 0.88 99 -0.2767 0.00279351
0.56 0.90 99 -0.263966 0.00300295
0.58 0.20 99 5.48488 0.0258865
0.58 0.22 99 4.37976 0.018097
0.58 0.24 99 3.46604 0.0150344
0.58 0.26 99 2.73128 0.0133517
0.58 0.28 99 2.10341 0.00942831
0.58 0.30 99 1.57452 0.010136
0.58 0.32 99 1.1549 0.00834527
0.58 0.34 99 0.806153 0.00627341
0.58 0.36 99 0.536535 0.00577094
0.58 0.38 99 0.324073 0.00437568
0.58 0.40 99 0.169006 0.00431028
0.58 0.42 99 0.0423967 0.00323497
0.58 0.44 99 -0.048329 0.00293589
0.58 0.46 99 -0.115415 0.00222119
0.58 0.48 99 -0.164606 0.00196104
0.58 0.50 99 -0.198441 0.0017779
0.58 0.52 99 -0.224551 0.00142222
0.58 0.54 99 -0.245811 0.0014548
0.58 0.56 99 -0.261071 0.00124226
0.58 0.58 99 -0.274658 0.00115976
0.58 0.60 99 -0.28476 0.000969516
0.58 0.62 99 -0.292786 0.00114814
0.58 0.64 99 -0.298453 0.00110473
0.58 0.66 99 -0.304975 0.00112229
0.58 0.68 99 -0.30698 0.00114718
0.58 0.70 99 -0.310646 0.00119973
0.58 0.72 99 -0.313546 0.00130742
0.58 0.74 99 -0.312005 0.00137537
0.58 0.76 99 -0.312259 0.00175705
0.58 0.78 99 -0.30935 0.00179838
0.58 0.80 99 -0.307356 0.00200247
0.58 0.82 99 -0.301954 0.00234159
0.58 0.84 99 -0.293266 0.00246822
0.58 0.86 99 -0.285346 0.00237953
0.58 0.88 99 -0.273233 0.00284418
0.58 0.90 99 -0.263769 0.00323989
0.60 0.20 99 5.49083 0.0259862
0.60 0.22 99 4.33116 0.0209097
0.60 0.24 99 3.46381 0.0166778
0.60 0.26 99 2.76 0.0129252
0.60 0.28 99 2.14013 0.0114252
0.60 0.30 99 1.62158 0.00984168
0.60 0.32 99 1.18817 0.00840896
0.60 0.34 99 0.84136 0.00650995
0.60 0.36 99 0.568334 0.00547783
0.60 0.38 99 0.339766 0.00472568
0.60 0.40 99 0.169497 0.00383973
0.60 0.42 99 0.0407525 0.00323809
0.60 0.44 99 -0.0554827 0.00264137
0.60 0.46 99 -0.128131 0.0022871
0.60 0.48 99 -0.183674 0.00190155
0.60 0.50 99 -0.217891 0.0018549
0.60 0.52 99 -0.249435 0.0015163
0.60 0.54 99 -0.270979 0.00133027
0.60 0.56 99 -0.288036 0.00120978
0.60 0.58 99 -0.300747 0.0012009
0.60 0.60 99 -0.31016 0.000993688
0.60 0.62 99 -0.316566 0.00101324
0.60 0.64 99 -0.321202 0.000992032
0.60 0.66 99 -0.324842 0.00106089
0.60 0.68 99 -0.32705 0.00109506
0.60 0.70 99 -0.327297 0.00124977
0.60 0.72 99 -0.327276 0.00133193
0.60 0.74 99 -0.325095 0.00150282
0.60 0.76 99 -0.321271 0.00159246
0.60 0.78 99 -0.317442 0.00180907
0.60 0.80 99 -0.312747 0.00208556
0.60 0.82 99 -0.306947 0.00239079
0.60 0.84 99 -0.294755 0.00258524
0.60 0.86 99 -0.286179 0.00280547
0.60 0.88 99 -0.274783 0.00289382
0.60 0.90 99 -0.256878 0.00307324
0.62 0.20 99 5.46088 0.0230148
0.62 0.22 99 4.32314 0.019714
0.62 0.24 99 3.47363 0.0171567
0.62 0.26 99 2.76998 0.0126815
0.62 0.28 99 2.1687 0.0109861
0.62 0.30 99 1.66326 0.00914258
0.62 0.32 99 1.24423 0.00758721
0.62 0.34 99 0.881019 0.0077922
0.62 0.36 99 0.593457 0.00577774
0.62 0.38 99 0.368452 0.0048693
0.62 0.40 99 0.18448 0.00441111
0.62 0.42 99 0.0439523 0.00324823
0.62 0.44 99 -0.0606621 0.00290914
0.62 0.46 99 -0.139789 0.00272608
0.62 0.48 99 -0.196517 0.00208457
0.62 0.50 99 -0.239898 0.00137332
0.62 0.52 99 -0.270488 0.00131028
0.62 0.54 99 -0.295142 0.00138514
0.62 0.56 99 -0.312727 0.00118934
0.62 0.58 99 -0.324293 0.00100375
0.62 0.60 99 -0.33441 0.00103785
0.62 0.62 99 -0.33945 0.000918215
0.62 0.64 99 -0.342802 0.00104109
0.62 0.66 99 -0.343951 0.000908479
0.62 0.68 99 -0.343888 0.00104642
0.62 0.70 99 -0.34271 0.00106048
0.62 0.72 99 -0.339989 0.00132698
0.62 0.74 99 -0.336574 0.0013417
0.62 0.76 99 -0.332291 0.00169144
0.62 0.78 99 -0.327491 0.00186314
0.62 0.80 99 -0.318035 0.0020709
0.62 0.82 99 -0.308168 0.00220687
0.62 0.84 99 -0.300296 0.00259879
0.62 0.86 99 -0.285251 0.00283116
0.62 0.88 99 -0.267833 0.00312766
0.62 0.90 99 -0.253245 0.00357313
0.64 0.20 99 5.39951 0.0244425
0.64 0.22 99 4.28585 0.0208205
0.64 0.24 99 3.44899 0.0152693
0.64 0.26 99 2.76946 0.0135296
0.64 0.28 99 2.17859 0.0101812
0.64 0.30 99 1.68975 0.00882832
0.64 0.32 99 1.27055 0.00790263
0.64 0.34 99 0.915157 0.00736701
0.64 0.36 99 0.618269 0.00569096
0.64 0.38 99 0.381298 0.00490953
0.64 0.40 99 0.201478 0.0044038
0.64 0.42 99 0.0480785 0.00365085
0.64 0.44 99 -0.065262 0.00297137
0.64 0.46 99 -0.152025 0.00225039
0.64 0.48 99 -0.211671 0.00214128
0.64 0.50 99 -0.256718 0.0018371
0.64 0.52 99 -0.292938 0.00155444
0.64 0.54 99 -0.31629 0.00133476
0.64 0.56 99 -0.334568 0.00109916
0.64 0.58 99 -0.34748 0.00105087
0.64 0.60 99 -0.35365 0.00104764
0.64 0.62 99 -0.360597 0.00102361
0.64 0.64 99 -0.361312 0.000879766
0.64 0.66 99 -0.361678 0.000951433
0.64 0.68 99 -0.361107 0.00122244
0.64 0.70 99 -0.356849 0.00128907
0.64 0.72 99 -0.352557 0.00148329
0.64 0.74 99 -0.348264 0.0017221
0.64 0.76 99 -0.339909 0.00199426
0.64 0.78 99 -0.330253 0.0019621
0.64 0.80 99 -0.323159 0.00211353
0.64 0.82 99 -0.311491 0.0023243
0.64 0.84 99 -0.296504 0.00267109
0.64 0.86 99 -0.282324 0.00288218
