5 1.88621 0
10 1.46695 0.419262
15 1.18841 0.369018
20 1.10639 0.273524
25 1.06425 0.216021
30 1.02256 0.18124
35 1.01115 0.1536
40 1.03149 0.134567
45 1.05043 0.120179
50 1.06106 0.108015
5 1.95618 0
10 1.74518 0.211002
15 1.64831 0.155639
20 1.62877 0.111775
25 1.63107 0.0866112
30 1.63246 0.0707312
35 1.63086 0.0598001
40 1.6297 0.0518014
45 1.61041 0.0495906
50 1.59667 0.0464333
5 2.04345 0
10 1.83771 0.205744
15 1.78372 0.13048
20 1.85249 0.115072
25 1.9087 0.105378
30 1.92185 0.0870407
35 1.90719 0.0750102
40 1.88956 0.0673111
45 1.87779 0.0605171
50 1.88725 0.0549471
5 2.10415 0
10 2.05981 0.0443436
15 2.017 0.0498838
20 1.9867 0.0464948
25 1.9516 0.0502938
30 1.92682 0.0479597
35 1.92135 0.0409007
40 1.93531 0.0380697
45 1.94792 0.0358648
50 1.94659 0.0321058
5 2.16883 0
10 2.10961 0.0592223
15 2.08614 0.0414696
20 2.10635 0.0356129
25 2.0578 0.0558377
30 2.0198 0.0593519
35 2.02203 0.0502107
40 2.0122 0.0445802
45 2.0126 0.0393181
50 2.02637 0.0377658
5 2.04516 0
10 2.0618 0.0166433
15 2.0723 0.0142331
20 2.04294 0.0310371
25 1.99265 0.0557386
30 1.96812 0.0517039
35 1.97299 0.0439685
40 1.97525 0.0381451
45 1.97193 0.0338039
50 1.97188 0.0302352
5 2.08677 0
10 2.13948 0.0527121
15 2.14377 0.0307342
20 2.1025 0.0466422
25 2.05806 0.0572747
30 2.04137 0.0496532
35 2.04801 0.0424871
40 2.06223 0.0394452
45 2.0755 0.0372318
50 2.08085 0.0337293
5 1.91956 0
10 1.91705 0.00250452
15 1.94626 0.0292413
20 1.9859 0.0447134
25 2.01583 0.045771
30 2.03416 0.0416288
35 2.06336 0.0457173
40 2.05242 0.0410764
45 2.0364 0.039607
50 2.04854 0.0374476
5 1.98637 0
10 1.93571 0.0506563
15 1.97273 0.0471776
20 2.0087 0.0490551
25 2.0043 0.0382521
30 2.00716 0.0313641
35 2.03188 0.0362452
40 2.03972 0.032353
45 2.02156 0.0338244
50 2.00509 0.034443
5 2.17106 0
10 2.17516 0.00409277
15 2.12532 0.0498951
20 2.10621 0.0401225
25 2.11301 0.0318141
30 2.1252 0.0286929
35 2.10958 0.0288458
40 2.09347 0.0297248
45 2.10734 0.0296589
50 2.11089 0.0267637
5 1.94605 0
10 1.9374 0.00865477
15 2.03193 0.0946647
20 2.10177 0.0967408
25 2.08989 0.0758708
30 2.08346 0.0622812
35 2.10222 0.0558798
40 2.11046 0.049089
45 2.11285 0.0433584
50 2.11272 0.0387811
5 2.15204 0
10 2.19815 0.0461126
15 2.14179 0.0623357
20 2.12868 0.0459846
25 2.13942 0.037202
30 2.13292 0.031062
35 2.128 0.0267099
40 2.12558 0.0232582
45 2.12819 0.020678
50 2.12994 0.0185776
5 2.05033 0
10 2.05457 0.00424084
15 2.11472 0.0602034
20 2.14559 0.0525807
25 2.14728 0.0407641
30 2.15912 0.0353267
35 2.15891 0.0298572
40 2.14617 0.0288262
45 2.13319 0.0285436
50 2.1302 0.0257042
5 2.15636 0
10 2.16147 0.00511264
15 2.13699 0.0246584
20 2.11168 0.0307399
25 2.09778 0.0275709
30 2.091 0.0235094
35 2.08956 0.0199214
40 2.08385 0.0181738
45 2.08344 0.016033
50 2.08562 0.0145053
