5 0.721589 0
10 0.562874 0.158715
15 0.440556 0.152835
20 0.402729 0.1145
25 0.398543 0.0887898
30 0.39559 0.0725567
35 0.393607 0.0613536
40 0.39641 0.0532077
45 0.401508 0.0472009
50 0.404469 0.0423215
5 0.734002 0
10 0.673892 0.0601098
15 0.646336 0.0443144
20 0.635994 0.0329975
25 0.625188 0.0277502
30 0.613374 0.025553
35 0.611364 0.0216895
40 0.614167 0.0189917
45 0.616244 0.0168773
50 0.614258 0.0152255
5 0.744505 0
10 0.716229 0.0282757
15 0.71628 0.0163251
20 0.721324 0.0125975
25 0.720011 0.00984596
30 0.724791 0.0093532
35 0.730931 0.0100095
40 0.730612 0.00867436
45 0.728206 0.00801936
50 0.724278 0.00817802
5 0.77886 0
10 0.754115 0.0247443
15 0.764647 0.0177483
20 0.788091 0.026592
25 0.805455 0.0269407
30 0.80743 0.0220854
35 0.796706 0.0215266
40 0.786288 0.0213562
45 0.779589 0.0199903
50 0.774616 0.0185586
5 0.811692 0
10 0.843916 0.0322236
15 0.876016 0.0371019
20 0.881699 0.0268434
25 0.863628 0.0275484
30 0.849136 0.0267574
35 0.844106 0.0231667
40 0.837605 0.0210899
45 0.834762 0.0188157
50 0.836571 0.0169262
5 0.793063 0
10 0.788514 0.00454975
15 0.788487 0.00262693
20 0.777213 0.0114265
25 0.772525 0.0100156
30 0.780622 0.0115078
35 0.790983 0.0142112
40 0.795364 0.0130635
45 0.790601 0.0124664
50 0.78917 0.0112417
5 0.822874 0
10 0.800314 0.0225597
15 0.785123 0.02001
20 0.788417 0.0145275
25 0.785134 0.011722
30 0.778679 0.0115444
35 0.779085 0.0097653
40 0.781486 0.00879118
45 0.785938 0.00894033
50 0.788657 0.00844614
5 0.794021 0
10 0.783869 0.0101518
15 0.78137 0.0063719
20 0.776246 0.00682286
25 0.767526 0.0101971
30 0.763892 0.00908434
35 0.770869 0.010374
40 0.779421 0.0124041
45 0.77974 0.010944
50 0.778625 0.00985193
5 0.800767 0
10 0.800313 0.00045327
15 0.785776 0.0145398
20 0.783554 0.0105186
25 0.79373 0.0130362
30 0.79956 0.0121358
35 0.795535 0.0110181
40 0.783615 0.0152688
45 0.77144 0.0181539
50 0.766524 0.016965
5 0.890687 0
10 0.916398 0.0257102
15 0.891072 0.0293555
20 0.859879 0.037468
25 0.843676 0.0332391
30 0.836394 0.0280996
35 0.832458 0.0240725
40 0.834811 0.0209798
45 0.834646 0.0185031
50 0.828519 0.0176473
5 0.771352 0
10 0.782425 0.0110737
15 0.813802 0.0320217
20 0.831929 0.029005
25 0.836958 0.0230231
30 0.837114 0.0187989
35 0.829815 0.0174842
40 0.830243 0.0151478
45 0.837892 0.0153938
50 0.835166 0.014036
5 0.780213 0
10 0.812074 0.0318608
15 0.824433 0.0221612
20 0.833961 0.01834
25 0.836776 0.0144823
30 0.833986 0.0121494
35 0.838256 0.0111204
40 0.842467 0.010511
45 0.839698 0.00967439
50 0.845052 0.0101756
10 0.803926 0
20 0.786863 0.0170626
30 0.797044 0.0141663
40 0.791694 0.0113561
50 0.796291 0.00992535
60 0.795816 0.00811796
70 0.795566 0.00686547
80 0.798871 0.00680263
90 0.793803 0.00785347
100 0.792505 0.00714337
110 0.794195 0.00667891
120 0.798146 0.00726516
130 0.794402 0.00766047
140 0.795118 0.00712833
150 0.797263 0.00697392
160 0.796348 0.00658733
170 0.794283 0.00652309
180 0.79514 0.00620942
190 0.79535 0.00587729
200 0.794172 0.00569892
210 0.793109 0.00552387
220 0.793893 0.00532473
230 0.79548 0.00532996
240 0.794732 0.00515759
250 0.795135 0.00496332
260 0.796344 0.00491968
270 0.79617 0.00473718
280 0.796389 0.0045701
290 0.794755 0.00470254
300 0.795064 0.00455358
310 0.795752 0.00445756
320 0.795193 0.00435208
330 0.79635 0.00437414
340 0.796126 0.00424948
350 0.795512 0.0041716
360 0.796249 0.00412037
370 0.79551 0.00407503
380 0.79543 0.00396713
390 0.79589 0.00389129
400 0.796045 0.00379594
410 0.795954 0.00370332
420 0.795845 0.00361572
430 0.795155 0.00359749
440 0.794566 0.00356379
450 0.795284 0.00355691
460 0.795504 0.00348569
470 0.796504 0.00355448
480 0.795197 0.00371711
490 0.795194 0.00364046
500 0.795466 0.00357723
510 0.795938 0.00353803
520 0.797024 0.00363521
530 0.795984 0.0037145
540 0.795261 0.00371603
550 0.794893 0.00366634
560 0.794132 0.0036798
570 0.795149 0.00375486
580 0.795465 0.00370309
590 0.795338 0.00364199
600 0.795139 0.00358632
610 0.7955 0.00354549
620 0.795802 0.0035009
630 0.795722 0.00344581
640 0.796106 0.00341315
650 0.795942 0.00336421
660 0.795251 0.0033841
670 0.79539 0.00333609
680 0.79574 0.00330528
690 0.795737 0.00325703
700 0.796437 0.00328561
710 0.796686 0.00324855
720 0.795028 0.00360673
730 0.79386 0.00374373
740 0.794264 0.00371483
750 0.795127 0.0037651
760 0.795259 0.0037176
770 0.795201 0.00366947
780 0.795095 0.00362366
790 0.795288 0.00358268
800 0.795342 0.00353803
810 0.795118 0.00350125
820 0.79518 0.00345884
830 0.79456 0.00347272
840 0.794402 0.00343474
850 0.795274 0.00350414
860 0.794896 0.00348372
870 0.795074 0.00344807
880 0.795406 0.00342482
890 0.795029 0.00340711
900 0.795093 0.00336964
910 0.795014 0.00333334
920 0.795282 0.00330777
930 0.795233 0.00327237
940 0.794777 0.0032693
950 0.79498 0.00324107
960 0.79511 0.00320978
970 0.795112 0.00317652
980 0.794956 0.00314783
990 0.795135 0.00312103
1000 0.794908 0.00309797
