-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 1.63934e-05 1.09971e-05
-2.4625 0 0
-2.4375 1.63934e-05 1.09971e-05
-2.4125 2.45902e-05 1.74842e-05
-2.3875 4.91803e-05 3.29912e-05
-2.3625 0.000114754 4.79351e-05
-2.3375 0.000114754 4.50447e-05
-2.3125 0.000172131 6.39922e-05
-2.2875 0.000237705 6.7068e-05
-2.2625 0.000319672 0.000126174
-2.2375 0.000565574 0.000124566
-2.2125 0.000680328 0.000129225
-2.1875 0.00104098 0.000195445
-2.1625 0.0012541 0.000176667
-2.1375 0.00180328 0.000190827
-2.1125 0.00216393 0.000213619
-2.0875 0.0025 0.000244222
-2.0625 0.00307377 0.000257871
-2.0375 0.00420492 0.000373518
-2.0125 0.00496721 0.000399392
-1.9875 0.00638525 0.000493913
-1.9625 0.00755738 0.00049179
-1.9375 0.0090082 0.000480397
-1.9125 0.0110164 0.000588522
