1     1.19039           0
2     1.17394   0.0116283
3     1.15014   0.0209234
4     1.11941   0.0308939
5     1.08238   0.0413237
6     1.03996   0.0518246
7    0.993337   0.0619376
8    0.944015   0.0711739
9    0.893724   0.0790611
10     0.84431   0.0852092
11    0.797554   0.0893754
12    0.754976   0.0915088
13    0.717681   0.0917553
14    0.686268    0.090419
15    0.660833   0.0878956
16    0.641054   0.0845984
17    0.626305   0.0808974
18    0.615793   0.0770831
19    0.608664    0.073355
20    0.604093   0.0698296
21    0.601337   0.0665587
22    0.599769   0.0635518
23    0.598889   0.0607947
24    0.598323   0.0582643
25    0.597814   0.0559359
26    0.597211   0.0537878
27    0.596444   0.0518011
28    0.595512   0.0499595
29    0.594466   0.0482477
30    0.593384   0.0466515
31    0.592359   0.0451579
32    0.591481   0.0437553
33    0.590828   0.0424342
34     0.59046   0.0411878
35     0.59041    0.040011
36    0.590687   0.0389005
37    0.591281   0.0378537
38    0.592162   0.0368678
39     0.59329   0.0359397
40    0.594614   0.0350656
41    0.596083   0.0342411
42     0.59764   0.0334612
43    0.599227   0.0327207
44    0.600787   0.0320142
45    0.602262   0.0313367
46    0.603597   0.0306839
47     0.60474   0.0300523
48    0.605651     0.02944
49    0.606306   0.0288465
50    0.606703   0.0282723
1     1.17856           0
2     1.16204   0.0116804
3     1.14298   0.0174058
4     1.12231   0.0221516
5       1.101   0.0260257
6     1.07995   0.0289804
7     1.05992   0.0309993
8      1.0415   0.0321337
9     1.02507   0.0324906
10     1.01084    0.032209
11    0.998826   0.0314412
12     0.98893   0.0303385
13     0.98094   0.0290379
14    0.974571   0.0276535
15    0.969504   0.0262701
16    0.965423   0.0249431
17    0.962048    0.023703
18    0.959146   0.0225632
19    0.956521   0.0215279
20    0.953991   0.0205996
21    0.951384   0.0197829
22     0.94854   0.0190871
23    0.945337   0.0185239
24    0.941732   0.0180995
25    0.937782   0.0178014
26    0.933643   0.0175914
27    0.929551   0.0174092
28    0.925775    0.017192
29    0.922559   0.0168973
30    0.920061   0.0165178
31     0.91832   0.0160764
32    0.917274    0.015608
33    0.916797   0.0151423
34    0.916758    0.014697
35    0.917046   0.0142799
36    0.917587   0.0138935
37     0.91833   0.0135378
38    0.919228   0.0132114
39    0.920226   0.0129102
40    0.921251   0.0126281
41    0.922225   0.0123576
42    0.923072   0.0120923
43    0.923733   0.0118292
44    0.924171   0.0115684
45    0.924365    0.011313
46    0.924309   0.0110672
47    0.923992   0.0108362
48    0.923406   0.0106264
49    0.922538   0.0104449
50    0.921388   0.0102991
1     1.17756           0
2      1.1628   0.0104387
3     1.14711   0.0145784
4     1.13146   0.0174173
5     1.11676   0.0191563
6     1.10377   0.0198854
7     1.09297   0.0197613
8     1.08454   0.0190051
9      1.0784   0.0178552
10     1.07434   0.0165249
11     1.07205   0.0151809
12     1.07121   0.0139388
13     1.07153   0.0128702
14      1.0727   0.0120036
15     1.07442   0.0113266
16     1.07641   0.0107922
17     1.07838   0.0103363
18     1.08009  0.00990165
19     1.08133  0.00945772
20     1.08199  0.00900766
21     1.08205  0.00857898
22     1.08164  0.00819884
23     1.08098  0.00786946
24     1.08034  0.00756739
25     1.08002  0.00727152
26     1.08024  0.00699523
27     1.08112  0.00679214
28     1.08267  0.00672397
29     1.08476  0.00680923
30     1.08719  0.00699989
31     1.08969  0.00720722
32     1.09202  0.00734983
33     1.09398  0.00738477
34     1.09546  0.00731253
35      1.0964  0.00716399
36     1.09685  0.00697958
37     1.09693  0.00679131
38     1.09673  0.00661544
39     1.09637  0.00645559
40     1.09592  0.00630994
41      1.0954  0.00617707
42     1.09481   0.0060582
43     1.09411  0.00595725
44     1.09328  0.00587948
45     1.09231  0.00582899
46     1.09121  0.00580535
47     1.09002  0.00580205
48      1.0888  0.00580878
49     1.08758  0.00581526
50     1.08642  0.00581511
1     1.19674           0
2     1.19236  0.00309845
3     1.18596  0.00561293
4     1.17777   0.0082511
5     1.16829   0.0107453
6     1.15832   0.0127679
7     1.14881   0.0140447
8     1.14068    0.014452
9     1.13466   0.0140452
10     1.13117    0.013066
11     1.13032   0.0119058
12     1.13192   0.0110196
13     1.13555    0.010755
14     1.14073   0.0111657
15     1.14697   0.0120374
16     1.15383   0.0130942
17     1.16098   0.0141411
18     1.16818   0.0150789
19     1.17528   0.0158671
20     1.18214   0.0164903
21     1.18864   0.0169388
22     1.19465   0.0172014
23     1.20001   0.0172682
24     1.20456   0.0171389
25     1.20818   0.0168316
26     1.21079   0.0163848
27     1.21236   0.0158528
28     1.21291   0.0152962
29     1.21249   0.0147746
30     1.21114   0.0143429
31     1.20896   0.0140458
32     1.20605   0.0139046
33     1.20261    0.013903
34     1.19886   0.0139891
35     1.19506   0.0140972
36     1.19139   0.0141759
37     1.18796   0.0142001
38     1.18483   0.0141669
39       1.182   0.0140845
40     1.17943   0.0139645
41      1.1771    0.013818
42     1.17495   0.0136539
43     1.17297   0.0134792
44     1.17113   0.0132989
45     1.16938   0.0131171
46     1.16773   0.0129361
47     1.16614   0.0127573
48     1.16464   0.0125802
49     1.16322   0.0124029
50     1.16192   0.0122225
1     1.20281           0
2     1.20478   0.0013986
3     1.20765  0.00252034
4     1.21182  0.00407139
5     1.21754  0.00606673
6     1.22489  0.00840082
7     1.23373      0.0109
8     1.24376   0.0133833
9     1.25462   0.0156921
10     1.26587   0.0177055
11     1.27711    0.019337
12     1.28793   0.0205268
13     1.29791   0.0212394
14     1.30672   0.0214698
15     1.31402   0.0212454
16     1.31959   0.0206338
17     1.32325   0.0197425
18     1.32494   0.0187174
19     1.32466   0.0177343
20     1.32255   0.0169733
21     1.31882   0.0165701
22      1.3138   0.0165582
23     1.30793   0.0168477
24     1.30166   0.0172718
25     1.29544   0.0176661
26     1.28962   0.0179207
27     1.28444   0.0179897
28     1.28004   0.0178761
29     1.27648   0.0176117
30      1.2737   0.0172419
31     1.27161   0.0168125
32     1.27002   0.0163621
33     1.26872   0.0159174
34      1.2675    0.015496
35     1.26616   0.0151114
36     1.26456   0.0147761
37     1.26267   0.0144971
38     1.26056   0.0142676
39     1.25841   0.0140633
40     1.25641   0.0138538
41     1.25472   0.0136182
42     1.25345   0.0133533
43     1.25261   0.0130687
44      1.2522   0.0127784
45     1.25214   0.0124945
46     1.25239   0.0122253
47     1.25285   0.0119741
48     1.25347   0.0117406
49     1.25416   0.0115213
50     1.25486   0.0113117
1     1.19746           0
2     1.19582  0.00116473
3     1.19395  0.00171199
4     1.19185  0.00222195
5     1.18959   0.0026916
6     1.18734  0.00304479
7     1.18533  0.00320462
8     1.18382  0.00314068
9     1.18296  0.00290605
10     1.18277  0.00262178
11     1.18308  0.00240193
12      1.1836  0.00225738
13     1.18396   0.0021111
14     1.18376  0.00196889
15     1.18273   0.0020915
16     1.18069  0.00278158
17     1.17768  0.00392255
18     1.17393  0.00520053
19     1.16982  0.00634639
20     1.16582  0.00717849
21     1.16238  0.00761431
22     1.15985  0.00767702
23     1.15842  0.00747667
24      1.1581  0.00717201
25     1.15879  0.00691845
26     1.16031  0.00681772
27     1.16245  0.00689412
28     1.16503  0.00711301
29     1.16789  0.00742043
30     1.17093   0.0077718
31     1.17409  0.00813799
32     1.17731  0.00849643
33     1.18052   0.0088231
34     1.18361  0.00909043
35     1.18648  0.00927056
36     1.18897  0.00934303
37     1.19097  0.00930148
38     1.19236  0.00915955
39     1.19306  0.00895146
40     1.19305  0.00872768
41     1.19236  0.00854155
42     1.19111  0.00842899
43     1.18947  0.00839137
44     1.18765  0.00839487
45      1.1859  0.00838931
46     1.18443  0.00833447
47     1.18342  0.00821831
48     1.18297  0.00805961
49      1.1831  0.00789613
50     1.18376  0.00776574
1     1.22001           0
2     1.22773  0.00545859
3     1.23287  0.00555379
4      1.2351   0.0045909
5     1.23431   0.0037399
6     1.23068  0.00455055
7     1.22469  0.00677907
8     1.21709  0.00926172
9     1.20873   0.0113924
10     1.20047    0.012906
11       1.193   0.0137255
12     1.18682   0.0139056
13     1.18218   0.0135859
14     1.17917   0.0129449
15     1.17769   0.0121669
16      1.1775   0.0114078
17     1.17831   0.0107652
18     1.17971   0.0102583
19     1.18129  0.00983918
20     1.18263  0.00943717
21     1.18335  0.00901557
22     1.18322  0.00860678
23     1.18213  0.00830016
24     1.18021  0.00817502
25      1.1777  0.00822307
26     1.17499  0.00834265
27     1.17244  0.00841326
28     1.17035   0.0083681
29     1.16887  0.00820917
30     1.16802  0.00797993
31     1.16769  0.00772922
32     1.16773   0.0074878
33     1.16798   0.0072649
34      1.1683  0.00705819
35     1.16863   0.0068643
36     1.16899   0.0066831
37     1.16945  0.00651868
38     1.17012  0.00638078
39     1.17104  0.00628382
40     1.17223  0.00623781
41     1.17361   0.0062376
42     1.17509  0.00626108
43     1.17653   0.0062784
44     1.17782  0.00626706
45     1.17891  0.00622158
46     1.17981  0.00615109
47     1.18059  0.00606994
48     1.18135  0.00599064
49     1.18214  0.00592084
50     1.18299  0.00586202
