0 -0.536388 0.00741349
1 -0.538419 0.00650572
2 -0.536935 0.00663583
3 -0.539581 0.00690787
4 -0.541036 0.00717752
5 -0.539995 0.00734715
6 -0.542121 0.00738724
7 -0.541426 0.00846819
8 -0.540249 0.00901203
9 -0.537852 0.00873243
10 -0.53654 0.00785118
11 -0.533863 0.00768935
12 -0.533866 0.00843433
13 -0.536031 0.00835865
14 -0.535333 0.00749508
15 -0.533381 0.0074052
16 -0.535542 0.00703881
17 -0.533403 0.00724462
18 -0.532115 0.00724208
19 -0.530924 0.00681129
20 -0.528988 0.00681955
21 -0.527631 0.00698533
22 -0.528391 0.00730366
23 -0.530346 0.00753569
24 -0.532741 0.00768545
25 -0.530347 0.00839176
26 -0.528894 0.00888116
27 -0.530609 0.00952631
28 -0.533113 0.00885954
29 -0.533369 0.00834972
