1     1.76816           0
2     1.76816  2.1126e-07
3     1.76816 2.81418e-07
4     1.76816   3.337e-07
5     1.76816 3.77679e-07
6     1.76816 4.16966e-07
7     1.76816 4.52886e-07
8     1.76816 4.86518e-07
9     1.76816 5.18242e-07
10     1.76816 5.48598e-07
11     1.76816 5.77854e-07
12     1.76816 7.17761e-07
13     1.76816 9.17248e-07
14     1.76816 1.93267e-06
15     1.76815 2.93506e-06
16     1.76815 4.34666e-06
17     1.76815 5.79094e-06
18     1.76814 6.74273e-06
19     1.76814 8.20633e-06
20     1.76813 9.87847e-06
21     1.76812 1.13858e-05
22     1.76812 1.28305e-05
23     1.76811 1.43187e-05
24      1.7681 1.57684e-05
25     1.76809   1.722e-05
26     1.76808 1.87406e-05
27     1.76808 2.00266e-05
28     1.76807 2.12417e-05
29     1.76806 2.25603e-05
30     1.76805 2.38219e-05
31     1.76804 2.48883e-05
32     1.76803 2.59357e-05
33     1.76802 2.69886e-05
34     1.76801 2.80166e-05
35       1.768 2.89971e-05
36     1.76799 2.98283e-05
37     1.76798 3.05786e-05
38     1.76797 3.14153e-05
39     1.76796 3.22464e-05
40     1.76795 3.29286e-05
41     1.76794 3.34415e-05
42     1.76793 3.38913e-05
43     1.76792 3.42598e-05
44     1.76791 3.46271e-05
45      1.7679 3.49413e-05
46     1.76789 3.51984e-05
47     1.76789 3.54071e-05
48     1.76788 3.56416e-05
49     1.76787 3.58444e-05
50     1.76786 3.60202e-05
1     1.75772           0
2     1.75772 5.78063e-06
3     1.75771 5.19057e-06
4     1.75771 4.11211e-06
5     1.75771 3.90663e-06
6     1.75771 3.92107e-06
7      1.7577 4.04736e-06
8      1.7577 4.39138e-06
9      1.7577 4.55582e-06
10      1.7577 4.75885e-06
11     1.75769 4.79681e-06
12     1.75769 5.00597e-06
13     1.75769 5.51328e-06
14     1.75769 5.94354e-06
15     1.75768 6.56012e-06
16     1.75768 6.99724e-06
17     1.75767  7.5162e-06
18     1.75767 7.85545e-06
19     1.75767 8.13381e-06
20     1.75766 8.41965e-06
21     1.75766 8.84903e-06
22     1.75766 9.30041e-06
23     1.75765 9.76944e-06
24     1.75765 1.02929e-05
25     1.75764 1.08581e-05
26     1.75764 1.15297e-05
27     1.75763 1.20031e-05
28     1.75763 1.24889e-05
29     1.75762 1.29244e-05
30     1.75762  1.3293e-05
31     1.75761 1.36567e-05
32     1.75761  1.3963e-05
33     1.75761 1.42592e-05
34      1.7576 1.45759e-05
35      1.7576 1.49099e-05
36     1.75759 1.52492e-05
37     1.75759 1.54795e-05
38     1.75758 1.56282e-05
39     1.75758 1.56173e-05
40     1.75758 1.54143e-05
41     1.75758 1.50942e-05
42     1.75758  1.4738e-05
43     1.75758  1.4528e-05
44     1.75758 1.46539e-05
45     1.75759 1.51736e-05
46     1.75759 1.59269e-05
47      1.7576 1.63912e-05
48      1.7576  1.6275e-05
49      1.7576 1.60036e-05
50     1.75759 1.69137e-05
1     1.70956           0
2     1.70947 6.75102e-05
3      1.7094 6.96098e-05
4     1.70937  5.9979e-05
5     1.70936 4.84722e-05
6     1.70938 4.22917e-05
7      1.7094 4.50506e-05
8     1.70945 5.46078e-05
9     1.70949 6.71596e-05
10     1.70955 7.98936e-05
11     1.70961 9.26136e-05
12     1.70967 0.000105229
13     1.70974 0.000116425
14     1.70981  0.00012537
15     1.70987 0.000130896
16     1.70992 0.000132159
17     1.70996 0.000129507
18     1.70998 0.000124129
19     1.70998 0.000117788
20     1.70998 0.000112044
21     1.70996  0.00010794
22     1.70994 0.000106094
23      1.7099 0.000106389
24     1.70987 0.000107753
25     1.70983 0.000108842
26      1.7098 0.000108811
27     1.70978 0.000107315
28     1.70976 0.000104636
29     1.70976 0.000101322
30     1.70975 9.79534e-05
31     1.70976 9.48472e-05
32     1.70976 9.20906e-05
33     1.70977 8.96135e-05
34     1.70978 8.73533e-05
35     1.70979 8.53232e-05
36      1.7098 8.35467e-05
37     1.70981 8.20844e-05
38     1.70982 8.10147e-05
39     1.70984 8.02228e-05
40     1.70985 7.95164e-05
41     1.70987 7.87304e-05
42     1.70988 7.76747e-05
43     1.70989 7.63208e-05
44     1.70989 7.47868e-05
45     1.70989 7.31881e-05
46      1.7099 7.16093e-05
47      1.7099 7.00858e-05
48     1.70989 6.86378e-05
49     1.70989 6.72882e-05
50     1.70989 6.60496e-05
