5 2.85 0
10 2.85 -nan
15 2.85 -nan
20 2.85 -nan
25 2.85 -nan
30 2.85 -nan
35 2.85 0
40 2.85 -nan
45 2.85 0
50 2.85 -nan
5 2.85 0
10 2.85 4.21468e-08
15 2.85 -nan
20 2.84998 2.27765e-05
25 2.84989 8.84627e-05
30 2.84981 0.000106438
35 2.84973 0.000121839
40 2.84962 0.000150634
45 2.84947 0.000199016
50 2.8493 0.000248805
5 2.84366 0
10 2.84338 0.000279869
15 2.84315 0.000282234
20 2.84296 0.000270853
25 2.84274 0.000303787
30 2.84255 0.000314195
35 2.84234 0.000340638
40 2.84213 0.000360964
45 2.84195 0.000364351
50 2.84178 0.000366709
5 2.79321 0
10 2.79338 0.000162897
15 2.79306 0.000327656
20 2.79294 0.000261461
25 2.79292 0.000203301
30 2.79294 0.000167134
35 2.79292 0.00014349
40 2.7928 0.000171514
45 2.79276 0.000156889
50 2.79269 0.00015613
5 2.77429 0
10 2.77428 1.20084e-05
15 2.77432 3.93406e-05
20 2.77436 4.91625e-05
25 2.77444 9.12737e-05
30 2.77441 8.2576e-05
35 2.77433 0.000106928
40 2.7742 0.000154726
45 2.7741 0.000168685
50 2.77401 0.000177218
5 2.74674 0
10 2.74686 0.000119793
15 2.74636 0.000501803
20 2.74637 0.000354837
25 2.74642 0.000279426
30 2.74648 0.000238036
35 2.74651 0.000202226
40 2.74646 0.000181412
45 2.74648 0.000161101
50 2.74659 0.000183304
5 2.77708 0
10 2.77722 0.00014571
15 2.77728 0.000102179
20 2.7768 0.000488669
25 2.77664 0.000411963
30 2.77657 0.000343059
35 2.77654 0.000290938
40 2.77651 0.000253916
45 2.77647 0.000228017
50 2.77644 0.000206238
5 2.77474 0
10 2.77478 3.49329e-05
15 2.77487 8.99467e-05
20 2.775 0.000149673
25 2.77516 0.000195399
30 2.77532 0.000224261
35 2.77539 0.000204648
40 2.77542 0.000178454
45 2.77541 0.000157393
50 2.77541 0.000140902
