5 0.0599965 0
10 0.0599992 2.75365e-06
15 0.0600037 4.73905e-06
20 0.06001 7.12211e-06
25 0.0600182 9.92465e-06
30 0.0600286 1.31634e-05
35 0.0600413 1.68721e-05
40 0.0600565 2.11068e-05
45 0.0600746 2.59511e-05
50 0.0600959 3.15181e-05
5 0.0600489 0
10 0.0601005 5.15673e-05
15 0.0601602 6.67621e-05
20 0.0602301 8.43029e-05
25 0.0603125 0.000105148
30 0.0604105 0.000130299
35 0.0605268 0.000160154
40 0.0606587 0.000191409
45 0.0607813 0.000208625
50 0.0608589 0.000202084
5 0.0606845 0
10 0.0612748 0.000590263
15 0.0614926 0.000404461
20 0.0614358 0.000291596
25 0.0615241 0.000242513
30 0.0618464 0.000378277
35 0.0621705 0.000455263
40 0.0624101 0.000461372
45 0.0625562 0.000432306
50 0.0626879 0.000408495
5 0.0605349 0
10 0.0611904 0.000655447
15 0.0617941 0.000712552
20 0.0621758 0.000632128
25 0.0623191 0.00051017
30 0.0621608 0.000445604
35 0.0618827 0.000468153
40 0.0619337 0.000408623
45 0.062095 0.000394827
50 0.0622582 0.000389007
5 0.0601573 0
10 0.0601587 1.37915e-06
15 0.0599473 0.000211423
20 0.0598046 0.000206645
25 0.0598279 0.000161743
30 0.0598783 0.000141353
35 0.0599254 0.000128408
40 0.0599199 0.000111339
45 0.0598307 0.000132628
50 0.059708 0.000170722
5 0.0600921 0
10 0.0602088 0.000116732
15 0.0602541 8.11719e-05
20 0.0604537 0.000207778
25 0.0608246 0.00040426
30 0.0611181 0.000441715
35 0.0612679 0.000402244
40 0.0612731 0.000348393
45 0.0612031 0.000315139
50 0.0611341 0.000290197
5 0.0603289 0
10 0.0603109 1.79637e-05
15 0.0600854 0.000225823
20 0.0600749 0.000160023
25 0.0602494 0.000214034
30 0.0603814 0.00021901
35 0.060418 0.000188678
40 0.0603329 0.000184244
45 0.0602245 0.00019531
50 0.0601941 0.000177305
5 0.0601077 0
10 0.0602763 0.000168638
15 0.0603974 0.000155358
20 0.0604221 0.000112611
25 0.0604445 9.0036e-05
30 0.0604967 9.01999e-05
35 0.0604999 7.62996e-05
40 0.0603581 0.000156409
45 0.0601873 0.000219618
50 0.0601225 0.000206822
5 0.060302 0
10 0.06065 0.00034801
15 0.0609094 0.000328138
20 0.0609754 0.000241217
25 0.0609237 0.000193852
30 0.060967 0.000164086
35 0.0610434 0.000158352
40 0.0610729 0.000140271
45 0.0611208 0.000132653
50 0.0611977 0.000141374
5 0.059961 0
10 0.0598392 0.00012183
15 0.0596877 0.000166977
20 0.0594988 0.000222778
25 0.0593183 0.000249732
30 0.0592479 0.000215732
35 0.0592643 0.000183064
40 0.0593075 0.000164335
45 0.05934 0.000148519
50 0.0593675 0.00013566
5 0.0599239 0
10 0.0598801 4.37801e-05
15 0.0598066 7.77588e-05
20 0.0597164 0.00010565
25 0.0596514 0.000104501
30 0.0596087 9.54317e-05
35 0.0595305 0.0001123
40 0.0594195 0.000147569
45 0.0593677 0.00014008
50 0.0594353 0.000142348
5 0.0598136 0
10 0.0595667 0.000246853
15 0.0592305 0.000365186
20 0.0590075 0.000341197
25 0.0590506 0.000267781
30 0.05918 0.000254085
35 0.0592685 0.000232246
40 0.0592896 0.000202245
45 0.0593376 0.000184696
50 0.0594238 0.000186353
10 0.060433 0
20 0.0604677 3.47556e-05
30 0.0606568 0.000190128
40 0.0608762 0.000257328
50 0.0609792 0.000224353
60 0.0607561 0.000288653
70 0.060643 0.000268922
80 0.0607029 0.000240492
90 0.0607248 0.000213217
100 0.0607238 0.00019071
110 0.0606795 0.000178107
120 0.060625 0.000171464
130 0.0605698 0.000167096
140 0.0605192 0.000162766
150 0.060448 0.000167417
160 0.0604008 0.000163568
170 0.0603715 0.00015641
180 0.0603207 0.000155986
190 0.0602329 0.000171675
200 0.0602008 0.000166008
210 0.0601771 0.000159664
220 0.0601377 0.000157269
230 0.0601316 0.000150399
240 0.060127 0.000144071
250 0.060132 0.000138282
260 0.0601291 0.000132889
270 0.0600798 0.00013705
280 0.0600613 0.000133352
290 0.0600507 0.000129108
300 0.0600351 0.000125704
310 0.0600188 0.000122669
320 0.0600021 0.000119944
330 0.0599804 0.000118266
